model,task,trial_dir,resolved,f2p_passed,f2p_total,p2p_passed,p2p_total,posthoc_skips_applied,agent_steps,tool_call_count,input_tokens,cached_tokens,output_tokens,wall_clock_sec,infra_fail
qwen-3.6,t2v3-LAac00-circuit-ansatz-ancilla-support,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-LAac00-circuit-ansatz-ancil-4XGXgyE,0,0,12,51,51,0,14,15,498515,,18873,203.398067,0
qwen-3.6,t2v3-LAac00-circuit-ansatz-ancilla-support,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-LAac00-circuit-ansatz-ancil-dyS4kbb,1,12,12,51,51,0,9,10,405961,,56186,390.110539,0
qwen-3.6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-LE282c-robomme-env-integrat-EZGzADe,0,1,10,0,0,0,21,28,1080714,,10814,118.865013,0
qwen-3.6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-LE282c-robomme-env-integrat-fazhPin,0,0,10,0,0,0,4,6,99256,,701,48.683328,0
qwen-3.6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-LE282c-robomme-env-integrat-PgCCEPt,0,1,10,0,0,0,13,15,511026,,8279,127.334704,0
qwen-3.6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-LE282c-robomme-env-integrat-HSEw3mD,0,1,10,0,0,0,17,20,758285,,7862,131.222459,0
qwen-3.6,t2v3-LE282c-robomme-env-integration,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-LE282c-robomme-env-integrat-eaD3heF,0,1,10,0,0,0,17,19,735465,,11898,170.238193,0
qwen-3.6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-MCf60d-resource-utilization-jRDJy99,0,1,6,3,3,0,53,63,4001750,,31224,399.799867,0
qwen-3.6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-MCf60d-resource-utilization-vbJigbE,0,1,6,3,3,0,15,21,656281,,6958,123.981746,0
qwen-3.6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-MCf60d-resource-utilization-uKjV8Rn,0,1,6,3,3,0,10,20,403230,,75571,498.949199,0
qwen-3.6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-MCf60d-resource-utilization-xGRrp6B,0,0,6,3,3,0,5,14,160947,,65490,401.309934,0
qwen-3.6,t2v3-MCf60d-resource-utilization-calculator,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-MCf60d-resource-utilization-4KzLwqw,0,0,6,3,3,0,7,14,231772,,3938,66.438952,0
qwen-3.6,t2v3-NI25be-nicegui-keep-alive,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-NI25be-nicegui-keep-alive-E4yVssJ,0,0,7,0,0,0,6,13,202799,,20112,179.881046,0
qwen-3.6,t2v3-NI25be-nicegui-keep-alive,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-NI25be-nicegui-keep-alive-UgFVuaf,0,0,7,0,0,0,8,20,321309,,130486,813.334963,0
qwen-3.6,t2v3-NI25be-nicegui-keep-alive,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-NI25be-nicegui-keep-alive-rqf383q,0,0,7,0,0,0,8,15,262638,,131541,825.420791,0
qwen-3.6,t2v3-NI25be-nicegui-keep-alive,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-NI25be-nicegui-keep-alive-AGZXVFA,0,0,7,0,0,0,25,35,1357754,,271744,1666.945064,0
qwen-3.6,t2v3-NI25be-nicegui-keep-alive,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-NI25be-nicegui-keep-alive-RnEDXAd,0,0,7,0,0,0,2,1,29847,,28170,234.874066,0
qwen-3.6,t2v3-NI5f2c-vbuild-esm-new-inputs-rotate,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-NI5f2c-vbuild-esm-new-input-RaXBcU6,0,4,9,2,2,0,18,44,949273,,34751,233.958162,0
qwen-3.6,t2v3-NI5f2c-vbuild-esm-new-inputs-rotate,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-NI5f2c-vbuild-esm-new-input-xCDvfUr,0,4,9,2,2,0,15,35,789945,,13778,123.032954,0
qwen-3.6,t2v3-NI5f2c-vbuild-esm-new-inputs-rotate,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-NI5f2c-vbuild-esm-new-input-pyH3byz,0,4,9,2,2,0,32,51,2097903,,9504,128.446293,0
qwen-3.6,t2v3-NI5f2c-vbuild-esm-new-inputs-rotate,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-NI5f2c-vbuild-esm-new-input-5xBGRhn,0,4,9,2,2,0,16,20,452151,,23898,215.900115,0
qwen-3.6,t2v3-NI5f2c-vbuild-esm-new-inputs-rotate,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-NI5f2c-vbuild-esm-new-input-AF6RWcc,0,4,9,2,2,0,38,60,2537110,,18857,175.913126,0
qwen-3.6,t2v3-NN1ea7-pruning-strip-in-place,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-NN1ea7-pruning-strip-in-pla-Dsu6cz9,0,2,39,0,0,0,18,29,570571,,34240,310.913345,0
qwen-3.6,t2v3-NN1ea7-pruning-strip-in-place,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-NN1ea7-pruning-strip-in-pla-zLDDTGq,0,0,39,0,0,0,9,15,211590,,88294,593.99941,0
qwen-3.6,t2v3-NN1ea7-pruning-strip-in-place,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-NN1ea7-pruning-strip-in-pla-BXnqhtm,0,1,39,0,0,0,25,33,880555,,15973,249.082307,0
qwen-3.6,t2v3-NN1ea7-pruning-strip-in-place,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-NN1ea7-pruning-strip-in-pla-MCMyd7v,0,0,39,0,0,0,20,33,627959,,93019,635.570321,0
qwen-3.6,t2v3-NN1ea7-pruning-strip-in-place,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-NN1ea7-pruning-strip-in-pla-4tABjTB,0,0,39,0,0,0,10,17,240799,,65896,426.952129,0
qwen-3.6,t2v3-OC7096-yaml-include-merge-key,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-OC7096-yaml-include-merge-k-QCgsBoy,0,0,4,5,5,0,7,14,103892,,64612,386.041243,0
qwen-3.6,t2v3-OC7096-yaml-include-merge-key,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-OC7096-yaml-include-merge-k-jFAiv5o,0,0,4,1,5,0,8,15,120359,,148103,866.484484,0
qwen-3.6,t2v3-OC7096-yaml-include-merge-key,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-OC7096-yaml-include-merge-k-xjyjdgr,0,0,4,5,5,0,8,16,121458,,108610,641.772086,0
qwen-3.6,t2v3-OC7096-yaml-include-merge-key,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-OC7096-yaml-include-merge-k-dDVR5eE,0,0,4,5,5,0,4,5,53350,,9093,61.260264,0
qwen-3.6,t2v3-OC7096-yaml-include-merge-key,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-OC7096-yaml-include-merge-k-RoSCGiK,0,0,4,5,5,0,5,10,66456,,24831,156.361987,0
qwen-3.6,t2v3-OCc79e-templated-records-fqdn-validation,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-OCc79e-templated-records-fq-5uXW7pW,0,9,15,28,29,0,21,34,1054178,,21117,202.531566,0
qwen-3.6,t2v3-OCc79e-templated-records-fqdn-validation,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-OCc79e-templated-records-fq-ZdPjzyw,0,0,15,29,29,0,7,20,234504,,3887,64.58277,0
qwen-3.6,t2v3-OCc79e-templated-records-fqdn-validation,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-OCc79e-templated-records-fq-WJGUeBW,0,0,15,29,29,0,5,15,118784,,1045,55.977574,0
qwen-3.6,t2v3-OCc79e-templated-records-fqdn-validation,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-OCc79e-templated-records-fq-c6nMNCR,0,3,15,28,29,0,10,17,269480,,71566,495.469896,0
qwen-3.6,t2v3-OCc79e-templated-records-fqdn-validation,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-OCc79e-templated-records-fq-mEMDpiG,0,4,15,28,29,0,20,29,679773,,19441,191.566968,0
qwen-3.6,t2v3-OP166f-file-path-rule-enforcement,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-OP166f-file-path-rule-enfor-zyCPEFq,1,4,4,15,15,0,14,19,284355,,3560,71.689865,0
qwen-3.6,t2v3-OP166f-file-path-rule-enforcement,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-OP166f-file-path-rule-enfor-JJqK6iP,0,0,4,14,15,0,8,24,238901,,4010,60.605091,0
qwen-3.6,t2v3-OP166f-file-path-rule-enforcement,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-OP166f-file-path-rule-enfor-aFcN3Dq,0,0,4,15,15,0,9,11,168078,,66646,396.008463,0
qwen-3.6,t2v3-OP166f-file-path-rule-enforcement,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-OP166f-file-path-rule-enfor-LeC8XR8,0,2,4,15,15,0,18,33,597509,,8722,102.932154,0
qwen-3.6,t2v3-OP166f-file-path-rule-enforcement,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-OP166f-file-path-rule-enfor-RRZMFAK,0,2,4,15,15,0,14,28,463473,,6165,80.564117,0
qwen-3.6,t2v3-OP2463-umbrela-retrieval-metrics,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-OP2463-umbrela-retrieval-me-nUEBJJQ,0,5,8,0,0,0,13,16,296426,,7505,109.406012,0
qwen-3.6,t2v3-OP2463-umbrela-retrieval-metrics,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-OP2463-umbrela-retrieval-me-R3oKhya,0,4,8,0,0,0,15,20,321374,,8100,89.505524,0
qwen-3.6,t2v3-OP2463-umbrela-retrieval-metrics,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-OP2463-umbrela-retrieval-me-ARvCS4D,0,3,8,0,0,0,22,26,571978,,11965,150.095912,0
qwen-3.6,t2v3-OP2463-umbrela-retrieval-metrics,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-OP2463-umbrela-retrieval-me-fb2VJUU,0,5,8,0,0,0,16,23,354464,,7831,87.274222,0
qwen-3.6,t2v3-OP2463-umbrela-retrieval-metrics,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-OP2463-umbrela-retrieval-me-wHNG6wx,0,0,8,0,0,0,2,1,26333,,639,55.623246,0
qwen-3.6,t2v3-OP7922-negative-interest-to-liabilities,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-OP7922-negative-interest-to-iUyLP2U,0,0,11,117,117,0,5,10,232856,,978,58.846485,0
qwen-3.6,t2v3-OP7922-negative-interest-to-liabilities,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-OP7922-negative-interest-to-AsTCxeh,0,1,11,117,117,0,10,14,636419,,2500,78.851141,0
qwen-3.6,t2v3-OP7922-negative-interest-to-liabilities,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-OP7922-negative-interest-to-Zy3bdA6,0,0,11,117,117,0,11,19,385032,,26752,200.727268,0
qwen-3.6,t2v3-OP7922-negative-interest-to-liabilities,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-OP7922-negative-interest-to-PhJH3N4,0,7,11,117,117,0,48,61,2585308,,13398,214.960164,0
qwen-3.6,t2v3-OP7922-negative-interest-to-liabilities,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-OP7922-negative-interest-to-KXgZAHA,0,1,11,117,117,0,9,11,562963,,17967,180.831602,0
qwen-3.6,t2v3-OP7ed8-org-disable-type-enum,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-OP7ed8-org-disable-type-enu-Ujhihcu,0,0,2,43,43,0,16,23,790465,,23081,209.731629,0
qwen-3.6,t2v3-OP7ed8-org-disable-type-enum,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-OP7ed8-org-disable-type-enu-yaSBFSV,0,0,2,36,43,0,48,60,3102665,,22667,299.069067,0
qwen-3.6,t2v3-OP7ed8-org-disable-type-enum,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-OP7ed8-org-disable-type-enu-PwSM5Ua,0,0,2,40,43,0,52,63,2512675,,17329,253.349943,0
qwen-3.6,t2v3-OP7ed8-org-disable-type-enum,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-OP7ed8-org-disable-type-enu-qoFUYUY,0,0,2,43,43,0,15,22,854109,,74243,543.354465,0
qwen-3.6,t2v3-OP7ed8-org-disable-type-enum,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-OP7ed8-org-disable-type-enu-HW23VfT,0,0,2,36,43,0,17,27,593292,,11676,164.961905,0
qwen-3.6,t2v3-OPb2e1-evaluator-chaining-consistency,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-OPb2e1-evaluator-chaining-c-gFnfM3h,1,2,2,7,7,0,19,24,496614,,5660,98.040397,0
qwen-3.6,t2v3-OPb2e1-evaluator-chaining-consistency,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-OPb2e1-evaluator-chaining-c-Y6y7B3H,1,2,2,7,7,0,19,23,435535,,5786,113.001848,0
qwen-3.6,t2v3-OPb2e1-evaluator-chaining-consistency,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-OPb2e1-evaluator-chaining-c-R4xsCrp,1,2,2,7,7,0,25,31,650190,,6783,155.157308,0
qwen-3.6,t2v3-OPb2e1-evaluator-chaining-consistency,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-OPb2e1-evaluator-chaining-c-gxtYr4r,1,2,2,7,7,0,21,29,506927,,5736,111.95862,0
qwen-3.6,t2v3-OPb2e1-evaluator-chaining-consistency,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-OPb2e1-evaluator-chaining-c-bymrs9Q,1,2,2,7,7,0,19,25,478285,,5547,105.001722,0
qwen-3.6,t2v3-PA64aa-launcher-script-dir-propagation,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PA64aa-launcher-script-dir--6TTBrxR,0,13,34,2,2,0,39,61,2315326,,55043,402.361931,0
qwen-3.6,t2v3-PA64aa-launcher-script-dir-propagation,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PA64aa-launcher-script-dir--VzFZRWp,0,13,34,2,2,0,40,58,3512528,,37734,345.448853,0
qwen-3.6,t2v3-PA64aa-launcher-script-dir-propagation,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PA64aa-launcher-script-dir--KdvAAks,0,20,34,2,2,0,43,54,3100038,,21434,224.921596,0
qwen-3.6,t2v3-PA64aa-launcher-script-dir-propagation,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PA64aa-launcher-script-dir--yVCTAqL,0,0,34,2,2,0,3,4,44349,,64620,407.923536,0
qwen-3.6,t2v3-PA64aa-launcher-script-dir-propagation,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PA64aa-launcher-script-dir--Sfr3Pjp,0,0,34,2,2,0,30,43,2105641,,15680,191.349814,0
qwen-3.6,t2v3-PI628c-embedding-display-fix,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PI628c-embedding-display-fi-nTefGeJ,0,0,2,104,104,0,23,30,742961,,21782,299.743313,0
qwen-3.6,t2v3-PI628c-embedding-display-fix,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PI628c-embedding-display-fi-PkFZ3P8,0,0,2,104,104,0,12,19,269532,,8911,122.24611,0
qwen-3.6,t2v3-PI628c-embedding-display-fix,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PI628c-embedding-display-fi-hzwWSZC,0,0,2,104,104,0,7,11,146384,,55577,368.527174,0
qwen-3.6,t2v3-PI628c-embedding-display-fix,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PI628c-embedding-display-fi-Ez2HTo4,0,0,2,104,104,0,10,17,219854,,66625,417.835927,0
qwen-3.6,t2v3-PI628c-embedding-display-fix,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PI628c-embedding-display-fi-Leb2SfP,0,0,2,104,104,0,11,20,245611,,48991,415.465395,0
qwen-3.6,t2v3-PI68e1-asyncmap-result-sync-block,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PI68e1-asyncmap-result-sync-V9Msxbf,0,2,4,0,0,0,22,25,947494,,28498,226.001157,0
qwen-3.6,t2v3-PI68e1-asyncmap-result-sync-block,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PI68e1-asyncmap-result-sync-dhbjwuS,0,1,4,0,0,0,12,14,455266,,17640,158.260057,0
qwen-3.6,t2v3-PI68e1-asyncmap-result-sync-block,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PI68e1-asyncmap-result-sync-8uMsTkr,0,2,4,0,0,0,25,29,1159360,,6179,100.698103,0
qwen-3.6,t2v3-PI68e1-asyncmap-result-sync-block,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PI68e1-asyncmap-result-sync-oDBpQNe,0,2,4,0,0,0,20,23,896563,,23599,224.07014,0
qwen-3.6,t2v3-PI68e1-asyncmap-result-sync-block,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PI68e1-asyncmap-result-sync-FEcMiVL,0,2,4,0,0,0,22,23,974854,,18979,200.112204,0
qwen-3.6,t2v3-PIecf2-piccolo-table-str-abbreviated,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PIecf2-piccolo-table-str-ab-DJbGfsD,0,0,2,2,2,0,8,11,322565,,95018,578.548819,0
qwen-3.6,t2v3-PIecf2-piccolo-table-str-abbreviated,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PIecf2-piccolo-table-str-ab-HrgBNtr,0,0,2,2,2,0,15,32,512450,,41866,277.788598,0
qwen-3.6,t2v3-PIecf2-piccolo-table-str-abbreviated,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PIecf2-piccolo-table-str-ab-7i4m3mS,0,0,2,2,2,0,11,16,417358,,89879,541.694235,0
qwen-3.6,t2v3-PIecf2-piccolo-table-str-abbreviated,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PIecf2-piccolo-table-str-ab-baqqBn2,0,0,2,2,2,0,5,9,80889,,41291,281.602813,0
qwen-3.6,t2v3-PIecf2-piccolo-table-str-abbreviated,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PIecf2-piccolo-table-str-ab-HHxr3SX,0,0,2,2,2,0,7,14,139879,,19951,163.115257,0
qwen-3.6,t2v3-PO5935-deny-effect-iam-policies,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PO5935-deny-effect-iam-poli-WoaZsEF,0,1,5,2,2,0,14,18,325616,,4425,69.588047,0
qwen-3.6,t2v3-PO5935-deny-effect-iam-policies,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PO5935-deny-effect-iam-poli-NUb6e7u,0,3,5,2,2,0,24,28,919222,,9227,109.34447,0
qwen-3.6,t2v3-PO5935-deny-effect-iam-policies,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PO5935-deny-effect-iam-poli-96S8PDF,0,0,5,0,2,0,6,12,126045,,66213,408.684654,0
qwen-3.6,t2v3-PO5935-deny-effect-iam-policies,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PO5935-deny-effect-iam-poli-SVvAs68,0,3,5,2,2,0,31,33,1210475,,10214,132.252569,0
qwen-3.6,t2v3-PO5935-deny-effect-iam-policies,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PO5935-deny-effect-iam-poli-3N3LAye,0,3,5,2,2,0,28,29,825299,,7506,113.304233,0
qwen-3.6,t2v3-PY1651-polars-cursor-chunksize-support,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PY1651-polars-cursor-chunks-hsPbAVo,0,0,18,0,0,0,6,10,201287,,100795,587.470601,0
qwen-3.6,t2v3-PY1651-polars-cursor-chunksize-support,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PY1651-polars-cursor-chunks-eBtspYQ,0,0,18,0,0,0,5,8,150150,,43015,294.659506,0
qwen-3.6,t2v3-PY1651-polars-cursor-chunksize-support,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PY1651-polars-cursor-chunks-tU4Ns7n,0,13,18,0,0,0,55,60,3937601,,19807,337.258106,0
qwen-3.6,t2v3-PY1651-polars-cursor-chunksize-support,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PY1651-polars-cursor-chunks-qHcKucm,0,0,18,0,0,0,8,14,322431,,65859,432.004241,0
qwen-3.6,t2v3-PY1651-polars-cursor-chunksize-support,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PY1651-polars-cursor-chunks-mFsEWmS,0,10,18,0,0,0,8,13,351100,,74855,477.815428,0
qwen-3.6,t2v3-PY166e-scrolling-container-always-instantiate-b,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PY166e-scrolling-container--FZz4nCR,0,0,3,24,24,0,7,10,382760,,65898,481.108469,0
qwen-3.6,t2v3-PY166e-scrolling-container-always-instantiate-b,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PY166e-scrolling-container--MrkFC9o,0,0,3,20,24,0,21,25,1608624,,78181,592.514003,0
qwen-3.6,t2v3-PY166e-scrolling-container-always-instantiate-b,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PY166e-scrolling-container--AGx7Hwa,0,0,3,0,24,0,27,34,2161222,,61921,457.984997,0
qwen-3.6,t2v3-PY166e-scrolling-container-always-instantiate-b,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PY166e-scrolling-container--NfMU6cP,0,1,3,23,24,0,30,32,2203250,,58612,439.084505,0
qwen-3.6,t2v3-PY166e-scrolling-container-always-instantiate-b,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PY166e-scrolling-container--2dDvemo,0,0,3,0,24,0,52,54,4691042,,62319,555.051567,0
qwen-3.6,t2v3-PY30cb-cypher-multihop-traversal,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PY30cb-cypher-multihop-trav-94GJ52a,0,0,13,451,452,0,24,29,2413817,,11696,184.233526,0
qwen-3.6,t2v3-PY30cb-cypher-multihop-traversal,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PY30cb-cypher-multihop-trav-VYvGYuJ,0,0,13,198,452,0,28,39,2828754,,10105,178.872632,0
qwen-3.6,t2v3-PY30cb-cypher-multihop-traversal,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PY30cb-cypher-multihop-trav-rQVB4v7,0,0,13,452,452,0,14,23,366915,,6225,122.821405,0
qwen-3.6,t2v3-PY30cb-cypher-multihop-traversal,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PY30cb-cypher-multihop-trav-qRyHkmK,0,1,13,452,452,0,55,65,4679591,,80820,634.137693,0
qwen-3.6,t2v3-PY30cb-cypher-multihop-traversal,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PY30cb-cypher-multihop-trav-Djiw2ik,0,0,13,452,452,0,14,21,931906,,66408,501.706041,0
qwen-3.6,t2v3-PY5671-cypher-multi-alias-return,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PY5671-cypher-multi-alias-r-R4mUCzg,0,0,8,299,299,0,29,53,1286708,,73946,545.369952,0
qwen-3.6,t2v3-PY5671-cypher-multi-alias-return,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PY5671-cypher-multi-alias-r-Byg8hKE,0,0,8,299,299,0,19,36,651878,,58651,440.740144,0
qwen-3.6,t2v3-PY5671-cypher-multi-alias-return,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PY5671-cypher-multi-alias-r-kp5feqc,0,0,8,299,299,0,22,35,878528,,122514,789.442711,0
qwen-3.6,t2v3-PY5671-cypher-multi-alias-return,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PY5671-cypher-multi-alias-r-LfXGLaw,0,0,8,299,299,0,24,43,1035626,,88096,654.389317,0
qwen-3.6,t2v3-PY5671-cypher-multi-alias-return,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PY5671-cypher-multi-alias-r-VCopTJ7,0,0,8,299,299,0,17,32,646481,,68782,523.454285,0
qwen-3.6,t2v3-PY5a80-directional-border-widths,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PY5a80-directional-border-w-EEfA3oe,0,0,10,548,548,0,19,27,1969220,,6354,113.661885,0
qwen-3.6,t2v3-PY5a80-directional-border-widths,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PY5a80-directional-border-w-7yYEwm3,0,0,10,548,548,0,19,26,1593615,,7921,127.363213,0
qwen-3.6,t2v3-PY5a80-directional-border-widths,/data/projects/craft-taskgen/evals-final/qwen36/iter2-mon/t2v3-PY5a80-directional-border-w-4F4m8Lq,0,0,10,548,548,0,6,13,442421,,1109,72.767382,0
qwen-3.6,t2v3-PY5a80-directional-border-widths,/data/projects/craft-taskgen/evals-final/qwen36/iter1-mon/t2v3-PY5a80-directional-border-w-GGaAKLE,0,0,10,548,548,0,15,23,1046442,,7037,100.425223,0
qwen-3.6,t2v3-PY5a80-directional-border-widths,/data/projects/craft-taskgen/evals-final/qwen36/iter4-sat/t2v3-PY5a80-directional-border-w-MPaE8a7,0,1,10,59,548,0,19,24,1966196,,6510,121.64994,0
qwen-3.6,t2v3-PY70e4-cypher-shortestpath-execution,/data/projects/craft-taskgen/evals-final/qwen36/iter2-sat/t2v3-PY70e4-cypher-shortestpath--VqmkxAN,0,0,36,573,573,0,9,14,710152,,65648,502.59295,0
qwen-3.6,t2v3-PY70e4-cypher-shortestpath-execution,/data/projects/craft-taskgen/evals-final/qwen36/iter3-sat/t2v3-PY70e4-cypher-shortestpath--NU8Gqd5,0,0,36,573,573,0,36,53,5070634,,104095,866.197176,0
